fbo_id_1,fbo_id_2,raw_address_1,raw_address_2,similarity_score,block_key,house_number_1,house_number_2,high_confidence,locality_match
22820047000097,22821047000261,"Z3/316,RIVER SIDE ROAD,KOL-44,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/398,JELIA PARA ROAD,KOL-44,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.13,pin_700044,,,False,False
22820047000119,22820047000166,"Z3/459/A,MISTRY GHAT ROAD,KOL-44,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-179/1,LENIN ROAD,KOL-44,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.04,pin_700044,,,False,False
22820047000119,22819047000230,"Z3/459/A,MISTRY GHAT ROAD,KOL-44,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z3-504/A,RIVER SIDE ROAD,KOL-44,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.3,pin_700044,,,False,False
22820047000119,22819047000218,"Z3/459/A,MISTRY GHAT ROAD,KOL-44,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z3/549,JELIA PARA ROAD,KOL-44,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.21,pin_700044,,,False,False
22820047000134,22820047000166,"Z-5/138,BHANGA KHAL ROAD,KOL-44,WARD NO-140, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-179/1,LENIN ROAD,KOL-44,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.43,pin_700044,,,False,False
22820047000134,22821047000030,"Z-5/138,BHANGA KHAL ROAD,KOL-44,WARD NO-140, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/137,DR.ABDUL KHABIR ROAD,KOL-44,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.83,pin_700044,,,False,False
22820047000166,22819047000230,"Z-179/1,LENIN ROAD,KOL-44,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z3-504/A,RIVER SIDE ROAD,KOL-44,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.43,pin_700044,,,False,False
22820047000166,22820047000144,"Z-179/1,LENIN ROAD,KOL-44,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/240/B,BAGDI PARA ROAD,KOL-44,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.04,pin_700044,,,False,False
22820047000166,22821047000261,"Z-179/1,LENIN ROAD,KOL-44,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/398,JELIA PARA ROAD,KOL-44,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",91.7,pin_700044,,,False,False
22820047000166,22821047000056,"Z-179/1,LENIN ROAD,KOL-44,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z5/193/19/F,BAGDI PARA ROAD,KOL-44,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.99,pin_700044,,,False,False
22820047000166,22821047000068,"Z-179/1,LENIN ROAD,KOL-44,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/327,RIVER SIDE ROAD,KOL-44,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.83,pin_700044,,,False,False
22820047000166,22819047000218,"Z-179/1,LENIN ROAD,KOL-44,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z3/549,JELIA PARA ROAD,KOL-44,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",91.23,pin_700044,,,False,False
22821047000072,22821047000188,"Z3-137/1, DR. A. K. ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/40/16 DR. ABDUL KHABIR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.73,pin_700044,,,False,False
22821047000072,22823047000016,"Z3-137/1, DR. A. K. ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z3/37 DR. ABDUL KHABIR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",91.54,pin_700044,,,False,False
22821047000072,22822047000172,"Z3-137/1, DR. A. K. ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z3-171, DR ABDUL KHABIR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",93.07,pin_700044,,,False,False
22821047000072,22816019000006,"Z3-137/1, DR. A. K. ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z3-103/K, DR.ABDUL KHABIR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",91.18,pin_700044,,,False,False
22821047000072,22824047000140,"Z3-137/1, DR. A. K. ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/103/D/1, DR. ABDUL KHABIR ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",91.35,pin_700044,,,False,False
22818019005000,22818019002060,"Y-2-21/4, DR. ABDUL KHABIR ROAD, KOLKATA-700044, WARD NO-140, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z3-191, DR A.K. ROAD, KOLKATA-700044, WARD NO-140, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.35,pin_700044,,,False,False
22818019005065,22818019002060,"Y2-21/4, DR. ABDUL KHABIR ROAD, KOLKATA-700044, WARD NO-140, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z3-191, DR A.K. ROAD, KOLKATA-700044, WARD NO-140, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.7,pin_700044,,,False,False
22818019006330,22818019002060,"Z-2/6, NADIAL ROAD, KOLKATA-700044, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z3-191, DR A.K. ROAD, KOLKATA-700044, WARD NO-140, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.24,pin_700044,,,False,False
22818019006330,22818019007569,"Z-2/6, NADIAL ROAD, KOLKATA-700044, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-4/148, RIVER SIDE ROAD, KOLKATA-700044, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.4,pin_700044,,,False,False
22818019006330,22818019007573,"Z-2/6, NADIAL ROAD, KOLKATA-700044, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/431, JELIAPARA ROAD, KOLKATA-700044, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.76,pin_700044,,,False,False
22818019006330,22818019014862,"Z-2/6, NADIAL ROAD, KOLKATA-700044, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/97, LENIN ROAD, KOLKATA-700044, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",92.62,pin_700044,,,False,False
22818019006330,22818019002042,"Z-2/6, NADIAL ROAD, KOLKATA-700044, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-51, LENIN ROAD, KOLKATA-44, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.76,pin_700044,,,False,False
22818019006330,22818019001994,"Z-2/6, NADIAL ROAD, KOLKATA-700044, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-9, LENIN ROAD, KOLKATA-700044, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",92.95,pin_700044,,,False,False
22818019006330,22818047000012,"Z-2/6, NADIAL ROAD, KOLKATA-700044, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-4/35/E, JELIA PARA ROAD, KOLKATA-700044, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.04,pin_700044,,,False,False
22821047000191,22822047000046,"Z-3/23/1,NADIAL VILLAGE ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-5/22,KANCHANTALA ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.98,pin_700044,,,False,False
22821047000191,22823047000148,"Z-3/23/1,NADIAL VILLAGE ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/79/4/A,LENIN ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.91,pin_700044,,,False,False
22821047000191,22821047000179,"Z-3/23/1,NADIAL VILLAGE ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/247,JELIA PARA ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.2,pin_700044,,,False,False
22821047000189,22822047000004,"Z3/411/B, JELIA PARA ROAD, KOLKATA, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z3/191 JELIAPARA ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.73,pin_700044,,,False,False
22821047000198,22821047000290,"Z-263, JELIAPARA ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/261, JELIA PARA ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",93.33,pin_700044,,,False,False
22821047000198,22821047000210,"Z-263, JELIAPARA ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/428 JELIA PARA ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",91.75,pin_700044,,,False,False
22821047000198,22826047000015,"Z-263, JELIAPARA ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z4/47, JELIYA PARA ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.72,pin_700044,,,False,False
22821047000198,22824047000045,"Z-263, JELIAPARA ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/103/E/3 JELIA PARA, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.16,pin_700044,,,False,False
22821047000198,22821047000202,"Z-263, JELIAPARA ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z3/253 JELIA PARA ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",92.23,pin_700044,,,False,False
22821047000290,22825047000068,"Z-3/261, JELIA PARA ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/428 JELIAPARA ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",92.86,pin_700044,,,False,False
22821047000290,22822047000004,"Z-3/261, JELIA PARA ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z3/191 JELIAPARA ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",92.31,pin_700044,,,False,False
22821047000305,22822047000064,"Z-3/34/2,DR. ABDUL KHABIR ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z5-210/A, BHANGA KHAL ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.0,pin_700044,,,False,False
22821047000305,22823047000011,"Z-3/34/2,DR. ABDUL KHABIR ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-5/175/K, BHANGA KHAL ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.42,pin_700044,,,False,False
22818019002060,22818019007573,"Z3-191, DR A.K. ROAD, KOLKATA-700044, WARD NO-140, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/431, JELIAPARA ROAD, KOLKATA-700044, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.84,pin_700044,,,False,False
22818019002060,22818019014862,"Z3-191, DR A.K. ROAD, KOLKATA-700044, WARD NO-140, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/97, LENIN ROAD, KOLKATA-700044, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",91.06,pin_700044,,,False,False
22818019002060,22818019002042,"Z3-191, DR A.K. ROAD, KOLKATA-700044, WARD NO-140, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-51, LENIN ROAD, KOLKATA-44, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.0,pin_700044,,,False,False
22818019002060,22818019001994,"Z3-191, DR A.K. ROAD, KOLKATA-700044, WARD NO-140, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-9, LENIN ROAD, KOLKATA-700044, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",92.18,pin_700044,,,False,False
22818019002060,22824047000160,"Z3-191, DR A.K. ROAD, KOLKATA-700044, WARD NO-140, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z3-144/2, DR ABDUL KHABIR ROAD, WARD NO-141, KOLKATA-700044, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",91.47,pin_700044,,,False,False
22822047000046,22823047000148,"Z-5/22,KANCHANTALA ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/79/4/A,LENIN ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",91.13,pin_700044,,,False,False
22822047000046,22821047000179,"Z-5/22,KANCHANTALA ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/247,JELIA PARA ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",91.2,pin_700044,,,False,False
22822047000046,22821047000285,"Z-5/22,KANCHANTALA ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-4/37,JELIA PARA ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.76,pin_700044,,,False,False
22818019007569,22818019014862,"Z-4/148, RIVER SIDE ROAD, KOLKATA-700044, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/97, LENIN ROAD, KOLKATA-700044, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.4,pin_700044,,,False,False
22818019007569,22818019001994,"Z-4/148, RIVER SIDE ROAD, KOLKATA-700044, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-9, LENIN ROAD, KOLKATA-700044, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.69,pin_700044,,,False,False
22818019007569,22818047000012,"Z-4/148, RIVER SIDE ROAD, KOLKATA-700044, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-4/35/E, JELIA PARA ROAD, KOLKATA-700044, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.27,pin_700044,,,False,False
22818019010176,12820019001323,"S-5/1, MURRAY ROAD, KOLKATA-700044, WARD NO-137, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","S-5, MARRAY ROAD, KOLKATA-700044, WARD NO-137, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",93.39,pin_700044,,,False,False
22821047000185,22822047000084,"Z-3/54/1,DR.ABDUL KHABIR ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/541, JELIA PARA ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",91.05,pin_700044,,,False,False
22821047000185,22823047000148,"Z-3/54/1,DR.ABDUL KHABIR ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/79/4/A,LENIN ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.55,pin_700044,,,False,False
22821047000185,22823047000011,"Z-3/54/1,DR.ABDUL KHABIR ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-5/175/K, BHANGA KHAL ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.0,pin_700044,,,False,False
22821047000210,22825047000068,"Z-3/428 JELIA PARA ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/428 JELIAPARA ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",95.38,pin_700044,,,False,False
22821047000210,22822047000004,"Z-3/428 JELIA PARA ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z3/191 JELIAPARA ROAD, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",91.75,pin_700044,,,False,False
22820047000058,22821047000068,"Z-3/238/75,BAGDI PARA ROAD,KOL-44,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/327,RIVER SIDE ROAD,KOL-44,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.3,pin_700044,,,False,False
22822047000064,22821047000287,"Z5-210/A, BHANGA KHAL ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/172/A,DR. ABDUL KHABIR ROAD,KOLKATA-700044,WARD NO-140, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.42,pin_700044,,,False,False
22822047000064,22824047000018,"Z5-210/A, BHANGA KHAL ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/103/K, DR. ABDUL KHABIR ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024",90.08,pin_700044,,,False,False
22822047000084,22823047000148,"Z-3/541, JELIA PARA ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/79/4/A,LENIN ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.76,pin_700044,,,False,False
22823047000148,22821047000179,"Z-3/79/4/A,LENIN ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/247,JELIA PARA ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",92.74,pin_700044,,,False,False
22823047000148,22821047000285,"Z-3/79/4/A,LENIN ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-4/37,JELIA PARA ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",92.31,pin_700044,,,False,False
22823047000148,22824047000058,"Z-3/79/4/A,LENIN ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-5/195/84/C, BAGDI PARA ROAD,KOLKATA-700044,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.55,pin_700044,,,False,False
22819047000298,22823047000009,"Z3/537, JELIA PARA ROAD KOLKATA-700044, WARD-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-4/33, JELIAPARA ROAD KOLKATA-700044, WARD-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",93.88,pin_700044,,,False,False
22822047000165,22823047000049,"Z3/410/A Jalia Para Road, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/429, Jeliapara Road, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.36,pin_700044,,,False,False
22818019007573,22818019014862,"Z-3/431, JELIAPARA ROAD, KOLKATA-700044, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/97, LENIN ROAD, KOLKATA-700044, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",91.57,pin_700044,,,False,False
22818019007573,22818019001994,"Z-3/431, JELIAPARA ROAD, KOLKATA-700044, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-9, LENIN ROAD, KOLKATA-700044, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",91.06,pin_700044,,,False,False
22818019007573,22818047000012,"Z-3/431, JELIAPARA ROAD, KOLKATA-700044, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-4/35/E, JELIA PARA ROAD, KOLKATA-700044, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",93.75,pin_700044,,,False,False
22823047000049,22824047000197,"Z-3/429, Jeliapara Road, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/229, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.0,pin_700044,,,False,False
22821047000261,22825047000055,"Z-3/398,JELIA PARA ROAD,KOL-44,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/263,JELIAPARA ROAD,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",91.15,pin_700044,,,False,False
22821047000261,22821047000068,"Z-3/398,JELIA PARA ROAD,KOL-44,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z-3/327,RIVER SIDE ROAD,KOL-44,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",90.6,pin_700044,,,False,False
22823047000167,22825047000007,"Z3-238/69/H BAGDIPARA ROAD, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z3-237/1/G, BAGDI PARA ROAD,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",92.11,pin_700044,,,False,False
22824047000201,22825047000101,"Z3/103/B, JELIA PARA ROAD,WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044","Z3-103/8/A, JELIAPARA ROAD, WARD NO-141, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700044",92.92,pin_700044,,,False,False
